CVE,CVSS,EPSS,KEV,Priority
CVE-2019-20500,7.8,0.93271,1,164.6355
CVE-2022-30190,7.8,0.93187,1,164.5935
CVE-2020-1147,7.8,0.93092,1,164.546
CVE-2013-0074,7.8,0.93054,1,164.527
CVE-2014-1761,7.8,0.9305,1,164.525
CVE-2009-4324,7.8,0.93013,1,164.50650000000002
CVE-2025-59287,9.8,0.52956,1,164.478
CVE-2015-2545,7.8,0.92947,1,164.4735
CVE-2010-3962,8.1,0.86935,1,164.4675
CVE-2017-8291,7.8,0.92862,1,164.43099999999998
CVE-2019-11634,9.8,0.52839,1,164.4195
CVE-2010-0188,7.8,0.92823,1,164.4115
CVE-2023-48365,9.6,0.56805,1,164.4025
CVE-2010-2568,7.8,0.92789,1,164.3945
CVE-2019-1458,7.8,0.92752,1,164.376
CVE-2024-58136,9.0,0.6875,1,164.375
CVE-2013-3906,7.8,0.92577,1,164.2885
CVE-2013-0640,7.8,0.92545,1,164.2725
CVE-2021-30116,10.0,0.48509,1,164.2545
CVE-2011-0609,7.8,0.92398,1,164.199
CVE-2014-4114,7.8,0.92305,1,164.1525
CVE-2012-1535,7.8,0.923,1,164.15
CVE-2021-3156,7.8,0.92235,1,164.1175
CVE-2017-0261,7.8,0.92068,1,164.034
CVE-2021-40449,7.8,0.91886,1,163.94299999999998
CVE-2020-1380,7.8,0.91733,1,163.8665
CVE-2015-0016,7.8,0.91702,1,163.851
CVE-2009-3129,7.8,0.91648,1,163.824
CVE-2016-2386,9.8,0.51594,1,163.797
CVE-2015-4495,8.8,0.71568,1,163.784
CVE-2014-3120,8.1,0.85557,1,163.7785
CVE-2016-0099,7.8,0.91013,1,163.50650000000002
CVE-2025-10035,10.0,0.46912,1,163.45600000000002
CVE-2021-36934,7.8,0.90897,1,163.4485
CVE-2014-6352,7.8,0.90732,1,163.36599999999999
CVE-2021-31956,7.8,0.90724,1,163.362
CVE-2018-15133,8.1,0.84553,1,163.2765
CVE-2025-25257,9.8,0.50383,1,163.19150000000002
CVE-2021-1732,7.8,0.90251,1,163.1255
CVE-2020-15069,9.8,0.50237,1,163.11849999999998
CVE-2019-0211,7.8,0.9023,1,163.115
CVE-2017-6862,9.8,0.49861,1,162.9305
CVE-2015-1701,7.8,0.89657,1,162.8285
CVE-2017-11826,7.8,0.89654,1,162.827
CVE-2023-41064,7.8,0.89608,1,162.804
CVE-2024-11120,9.8,0.4944,1,162.72
CVE-2016-7255,7.8,0.89359,1,162.6795
CVE-2024-20953,8.8,0.69038,1,162.519
CVE-2016-0984,8.8,0.68853,1,162.4265
CVE-2024-1086,7.8,0.88852,1,162.426
CVE-2014-3931,9.8,0.48729,1,162.3645
CVE-2025-31324,10.0,0.44614,1,162.30700000000002
CVE-2014-0160,7.5,0.94477,1,162.2385
CVE-2019-17558,7.5,0.94474,1,162.237
CVE-2020-3452,7.5,0.94452,1,162.226
CVE-2017-10271,7.5,0.94439,1,162.21949999999998
CVE-2021-43798,7.5,0.94438,1,162.219
CVE-2021-21975,7.5,0.94419,1,162.2095
CVE-2023-44487,7.5,0.94416,1,162.208
CVE-2018-0296,7.5,0.94404,1,162.202
CVE-2013-0641,7.8,0.88385,1,162.1925
CVE-2020-17519,7.5,0.94383,1,162.1915
CVE-2019-7481,7.5,0.9438,1,162.19
CVE-2021-41773,7.5,0.94377,1,162.1885
CVE-2007-0671,8.8,0.68363,1,162.1815
CVE-2019-1653,7.5,0.94354,1,162.177
CVE-2019-5418,7.5,0.9434,1,162.17000000000002
CVE-2023-38205,7.5,0.9431,1,162.155
CVE-2023-29298,7.5,0.9431,1,162.155
CVE-2020-5410,7.5,0.94292,1,162.14600000000002
CVE-2022-24990,7.5,0.94284,1,162.142
CVE-2018-8174,7.5,0.94283,1,162.1415
CVE-2019-20085,7.5,0.94261,1,162.13049999999998
CVE-2020-11738,7.5,0.94233,1,162.1165
CVE-2024-9463,7.5,0.94224,1,162.112
CVE-2023-21839,7.5,0.94215,1,162.10750000000002
CVE-2020-25078,7.5,0.94198,1,162.099
CVE-2024-45195,7.5,0.94148,1,162.074
CVE-2021-42278,7.5,0.94066,1,162.03300000000002
CVE-2020-0938,7.8,0.88063,1,162.0315
CVE-2021-20124,7.5,0.94059,1,162.02949999999998
CVE-2019-9621,7.5,0.94042,1,162.02100000000002
CVE-2020-14864,7.5,0.94019,1,162.0095
CVE-2021-42287,7.5,0.94006,1,162.003
CVE-2021-20123,7.5,0.93989,1,161.99450000000002
CVE-2022-36537,7.5,0.93977,1,161.9885
CVE-2023-28432,7.5,0.93931,1,161.9655
CVE-2024-29059,7.5,0.93848,1,161.924
CVE-2024-57727,7.5,0.93845,1,161.9225
CVE-2021-36942,7.5,0.93809,1,161.90449999999998
CVE-2020-5849,7.5,0.9371,1,161.85500000000002
CVE-2020-0674,7.5,0.93638,1,161.81900000000002
CVE-2024-49138,7.8,0.87602,1,161.801
CVE-2017-12637,7.5,0.93415,1,161.7075
CVE-2019-0803,7.8,0.87316,1,161.65800000000002
CVE-2023-47565,8.0,0.83224,1,161.612
CVE-2023-36884,7.5,0.9322,1,161.61
CVE-2015-3035,7.5,0.93178,1,161.589
CVE-2024-38112,7.5,0.93108,1,161.554
CVE-2016-7262,7.8,0.87086,1,161.543
CVE-2020-12812,9.8,0.47037,1,161.51850000000002
CVE-2016-6415,7.5,0.92999,1,161.4995
CVE-2012-0151,7.8,0.86877,1,161.4385
CVE-2021-40655,7.5,0.9287,1,161.435
CVE-2024-29988,8.8,0.66838,1,161.41899999999998
CVE-2016-0752,7.5,0.92705,1,161.3525
CVE-2023-29552,7.5,0.9264,1,161.32
CVE-2022-30333,7.5,0.92572,1,161.286
CVE-2022-23227,9.8,0.46439,1,161.21949999999998
CVE-2017-0147,7.5,0.92418,1,161.209
CVE-2017-3506,7.4,0.94375,1,161.1875
CVE-2024-23113,9.8,0.46226,1,161.113
CVE-2023-6549,8.2,0.7822,1,161.11
CVE-2024-20767,7.4,0.94129,1,161.0645
CVE-2019-0752,7.5,0.92074,1,161.037
CVE-2019-3568,9.8,0.45977,1,160.9885
CVE-2016-4171,9.8,0.45928,1,160.964
CVE-2023-7101,7.8,0.85899,1,160.9495
CVE-2013-1331,7.8,0.85807,1,160.9035
CVE-2018-20753,9.8,0.45694,1,160.847
CVE-2021-37975,8.8,0.6565,1,160.825
CVE-2022-21971,7.8,0.85608,1,160.804
CVE-2014-0546,9.8,0.45596,1,160.798
CVE-2016-0189,7.5,0.91503,1,160.7515
CVE-2023-21608,7.8,0.85493,1,160.7465
CVE-2018-15811,7.5,0.9148,1,160.74
CVE-2015-5123,9.8,0.45202,1,160.601
CVE-2016-1646,8.8,0.65121,1,160.5605
CVE-2019-19356,7.5,0.91088,1,160.544
CVE-2015-7645,7.8,0.84843,1,160.4215
CVE-2017-8540,7.8,0.84613,1,160.3065
CVE-2018-18325,7.5,0.90568,1,160.284
CVE-2024-3273,7.3,0.94425,1,160.2125
CVE-2012-2539,7.8,0.84222,1,160.111
CVE-2018-19949,9.8,0.44166,1,160.083
CVE-2018-8298,7.5,0.90143,1,160.07150000000001
CVE-2022-0847,7.8,0.84135,1,160.0675
CVE-2010-5330,9.8,0.44009,1,160.0045
CVE-2021-4034,7.8,0.83929,1,159.9645
CVE-2015-1671,7.8,0.83857,1,159.92849999999999
CVE-2009-0557,7.8,0.83761,1,159.88049999999998
CVE-2017-11774,7.8,0.8359,1,159.79500000000002
CVE-2021-33766,7.3,0.93529,1,159.7645
CVE-2018-8581,7.4,0.91499,1,159.7495
CVE-2019-1367,7.5,0.8926,1,159.63
CVE-2016-0040,7.8,0.83177,1,159.5885
CVE-2016-0185,7.8,0.82752,1,159.376
CVE-2010-2883,7.3,0.92622,1,159.311
CVE-2021-27860,9.8,0.42561,1,159.28050000000002
CVE-2020-14883,7.2,0.94439,1,159.21949999999998
CVE-2014-4113,7.8,0.82433,1,159.2165
CVE-2023-0669,7.2,0.94378,1,159.189
CVE-2022-27925,7.2,0.94306,1,159.153
CVE-2019-2616,7.2,0.94278,1,159.139
CVE-2013-0648,8.8,0.62236,1,159.118
CVE-2018-5002,9.8,0.42234,1,159.11700000000002
CVE-2020-8655,7.8,0.82202,1,159.101
CVE-2024-9474,7.2,0.94174,1,159.087
CVE-2016-3235,7.8,0.82095,1,159.0475
CVE-2018-4990,8.8,0.62033,1,159.0165
CVE-2017-0222,8.8,0.61982,1,158.99099999999999
CVE-2017-5070,8.8,0.61978,1,158.989
CVE-2019-11539,7.2,0.93911,1,158.9555
CVE-2021-21311,7.2,0.9375,1,158.875
CVE-2013-0643,8.8,0.61675,1,158.8375
CVE-2020-5735,8.8,0.61634,1,158.817
CVE-2025-4632,9.8,0.41169,1,158.5845
CVE-2017-0213,7.3,0.91167,1,158.58350000000002
CVE-2021-21166,8.8,0.61128,1,158.56400000000002
CVE-2019-0193,7.2,0.93076,1,158.538
CVE-2025-2776,9.3,0.50933,1,158.4665
CVE-2009-0563,7.8,0.80902,1,158.451
CVE-2018-5430,8.8,0.60841,1,158.4205
CVE-2019-0841,7.8,0.80798,1,158.399
CVE-2019-13272,7.8,0.80766,1,158.383
CVE-2021-25297,8.8,0.60589,1,158.2945
CVE-2023-20273,7.2,0.92502,1,158.251
CVE-2023-35081,7.2,0.92426,1,158.213
CVE-2020-1054,7.8,0.80404,1,158.202
CVE-2020-8218,7.2,0.92345,1,158.1725
CVE-2021-21315,7.1,0.93764,1,157.882
CVE-2024-8190,7.2,0.91616,1,157.808
CVE-2025-48703,9.0,0.55444,1,157.722
CVE-2016-9079,7.5,0.85282,1,157.641
CVE-2016-11021,7.2,0.91253,1,157.6265
CVE-2023-24955,7.2,0.91251,1,157.6255
CVE-2019-17026,8.8,0.5907,1,157.535
CVE-2016-7256,8.8,0.59042,1,157.52100000000002
CVE-2023-36802,7.8,0.78911,1,157.4555
CVE-2023-29336,7.8,0.78905,1,157.4525
CVE-2019-1652,7.2,0.90789,1,157.3945
CVE-2020-8816,7.2,0.90775,1,157.3875
CVE-2024-28986,9.8,0.38761,1,157.38049999999998
CVE-2024-9537,9.8,0.38651,1,157.3255
CVE-2018-8453,7.8,0.78633,1,157.3165
CVE-2016-7836,9.8,0.38532,1,157.266
CVE-2025-49704,8.8,0.58437,1,157.2185
CVE-2024-21338,7.8,0.78301,1,157.1505
CVE-2025-22224,9.3,0.48222,1,157.111
CVE-2016-5195,7.0,0.94176,1,157.088
CVE-2018-8120,7.0,0.94158,1,157.079
CVE-2021-21551,8.8,0.5813,1,157.065
CVE-2021-38406,7.8,0.77604,1,156.802
CVE-2021-1647,7.8,0.77465,1,156.7325
CVE-2024-38193,7.8,0.77307,1,156.6535
CVE-2025-21333,7.8,0.77269,1,156.6345
CVE-2017-5030,8.8,0.57195,1,156.5975
CVE-2023-27532,7.5,0.82941,1,156.47050000000002
CVE-2025-27363,8.1,0.7048,1,156.24
CVE-2018-8373,7.5,0.82429,1,156.2145
CVE-2022-20700,10.0,0.32212,1,156.106
CVE-2010-0232,7.8,0.75583,1,155.79149999999998
CVE-2016-3976,7.5,0.81466,1,155.733
CVE-2025-5086,9.0,0.51278,1,155.639
CVE-2025-54253,10.0,0.31098,1,155.549
CVE-2018-8440,7.8,0.74937,1,155.4685
CVE-2013-0629,7.5,0.80909,1,155.4545
CVE-2019-0808,7.8,0.74728,1,155.364
CVE-2010-2572,7.8,0.74724,1,155.362
CVE-2025-54309,9.0,0.50718,1,155.35899999999998
CVE-2024-38189,8.8,0.54672,1,155.336
CVE-2019-7193,9.8,0.34362,1,155.18099999999998
CVE-2023-38950,7.5,0.80298,1,155.149
CVE-2023-4911,7.8,0.74187,1,155.0935
CVE-2010-5326,10.0,0.30169,1,155.0845
CVE-2021-30633,9.6,0.38157,1,155.07850000000002
CVE-2024-12987,7.3,0.83826,1,154.913
CVE-2015-0310,9.8,0.33362,1,154.68099999999998
CVE-2025-54236,9.1,0.47239,1,154.61950000000002
CVE-2019-18187,7.5,0.79223,1,154.6115
CVE-2013-2094,8.4,0.60979,1,154.48950000000002
CVE-2015-1642,7.8,0.72879,1,154.4395
CVE-2021-30860,7.8,0.72863,1,154.4315
CVE-2021-22204,6.8,0.92717,1,154.3585
CVE-2016-4656,7.8,0.7235,1,154.175
CVE-2023-36874,7.8,0.72201,1,154.1005
CVE-2024-30088,7.0,0.87623,1,153.8115
CVE-2022-21999,7.8,0.71512,1,153.756
CVE-2022-28810,6.8,0.9137,1,153.685
CVE-2022-21882,7.0,0.8735,1,153.675
CVE-2013-6282,8.8,0.51236,1,153.618
CVE-2016-7193,7.8,0.71199,1,153.5995
CVE-2023-32434,7.8,0.70873,1,153.4365
CVE-2021-22894,8.8,0.5062,1,153.31
CVE-2022-22960,7.8,0.70421,1,153.2105
CVE-2021-31207,6.6,0.93907,1,152.9535
CVE-2024-49039,8.8,0.49872,1,152.936
CVE-2014-4148,8.8,0.49715,1,152.85750000000002
CVE-2013-1690,8.8,0.49616,1,152.808
CVE-2024-9380,7.2,0.81362,1,152.68099999999998
CVE-2020-36193,7.5,0.75323,1,152.6615
CVE-2013-0631,7.5,0.75297,1,152.6485
CVE-2021-27852,9.8,0.29292,1,152.64600000000002
CVE-2013-3660,7.8,0.69191,1,152.59550000000002
CVE-2018-9276,7.2,0.80896,1,152.448
CVE-2014-3153,7.8,0.68892,1,152.446
CVE-2025-33073,8.8,0.48367,1,152.18349999999998
CVE-2018-19323,9.8,0.28358,1,152.179
CVE-2020-11652,6.5,0.94265,1,152.1325
CVE-2020-8193,6.5,0.94218,1,152.109
CVE-2018-18809,6.5,0.94075,1,152.0375
CVE-2025-6205,9.1,0.42044,1,152.022
CVE-2024-57968,9.9,0.25731,1,151.8655
CVE-2025-4008,8.8,0.47353,1,151.6765
CVE-2011-2005,7.8,0.67089,1,151.5445
CVE-2016-0034,8.8,0.47074,1,151.537
CVE-2025-42999,9.1,0.41001,1,151.5005
CVE-2016-7855,8.8,0.46889,1,151.4445
CVE-2019-3010,8.8,0.4663,1,151.315
CVE-2022-3038,8.8,0.4655,1,151.275
CVE-2013-5065,7.8,0.66454,1,151.227
CVE-2014-4123,8.8,0.46388,1,151.19400000000002
CVE-2023-28434,8.8,0.46005,1,151.0025
CVE-2017-0262,7.8,0.649,1,150.45
CVE-2022-40799,8.8,0.44451,1,150.2255
CVE-2022-42948,9.8,0.24394,1,150.197
CVE-2019-5786,6.5,0.9028,1,150.14
CVE-2024-40891,8.8,0.44099,1,150.0495
CVE-2020-25079,8.8,0.44001,1,150.0005
CVE-2021-21224,8.8,0.43993,1,149.9965
CVE-2024-43451,6.5,0.89993,1,149.9965
CVE-2023-39780,8.8,0.43169,1,149.5845
CVE-2022-27518,9.8,0.23137,1,149.5685
CVE-2009-3960,6.5,0.8874,1,149.37
CVE-2020-5135,9.8,0.22585,1,149.29250000000002
CVE-2014-4404,7.8,0.61995,1,148.9975
CVE-2016-3309,7.8,0.61725,1,148.8625
CVE-2020-3259,7.5,0.67698,1,148.849
CVE-2025-20281,10.0,0.17614,1,148.80700000000002
CVE-2019-8394,6.5,0.87312,1,148.656
CVE-2017-0101,7.8,0.60983,1,148.4915
CVE-2024-21287,7.5,0.66702,1,148.351
CVE-2024-3393,7.5,0.66594,1,148.297
CVE-2020-10181,9.8,0.20551,1,148.2755
CVE-2019-18426,8.2,0.52234,1,148.11700000000002
CVE-2022-27926,6.1,0.9415,1,148.075
CVE-2020-2021,10.0,0.16127,1,148.0635
CVE-2023-0386,7.8,0.60103,1,148.0515
CVE-2022-41128,8.8,0.40101,1,148.0505
CVE-2023-37580,6.1,0.93918,1,147.959
CVE-2022-0609,8.8,0.39522,1,147.761
CVE-2010-1428,7.5,0.65338,1,147.66899999999998
CVE-2019-1429,7.5,0.65297,1,147.6485
CVE-2025-32756,9.8,0.19228,1,147.614
CVE-2018-0147,9.8,0.19186,1,147.59300000000002
CVE-2020-8260,7.2,0.70741,1,147.3705
CVE-2020-0787,7.8,0.58648,1,147.324
CVE-2020-3580,6.1,0.92416,1,147.208
CVE-2023-28252,7.8,0.58261,1,147.13049999999998
CVE-2021-22899,8.8,0.37999,1,146.9995
CVE-2009-1862,7.8,0.57995,1,146.9975
CVE-2017-0210,8.8,0.37992,1,146.99599999999998
CVE-2017-12240,9.8,0.1789,1,146.945
CVE-2022-1096,8.8,0.37656,1,146.828
CVE-2022-20708,10.0,0.13647,1,146.8235
CVE-2025-7775,9.8,0.17354,1,146.677
CVE-2024-38094,7.2,0.68984,1,146.492
CVE-2023-29492,9.8,0.16828,1,146.414
CVE-2017-0149,8.8,0.36709,1,146.3545
CVE-2017-1000253,7.8,0.55946,1,145.973
CVE-2024-54085,9.8,0.15875,1,145.9375
CVE-2013-7331,6.5,0.81812,1,145.906
CVE-2024-37085,6.8,0.75699,1,145.8495
CVE-2023-4762,8.8,0.35612,1,145.80599999999998
CVE-2022-27924,7.5,0.61474,1,145.737
CVE-2014-100005,8.8,0.35431,1,145.71550000000002
CVE-2023-49897,8.8,0.35402,1,145.701
CVE-2021-26858,7.8,0.55064,1,145.53199999999998
CVE-2024-35250,7.8,0.54492,1,145.24599999999998
CVE-2019-0903,8.8,0.34444,1,145.222
CVE-2015-2425,8.8,0.34248,1,145.124
CVE-2016-4523,7.5,0.60192,1,145.096
CVE-2019-9978,6.1,0.88161,1,145.0805
CVE-2023-2533,8.4,0.42157,1,145.0785
CVE-2020-16010,9.6,0.18038,1,145.019
CVE-2022-24682,6.1,0.87687,1,144.8435
CVE-2022-26871,9.8,0.13592,1,144.796
CVE-2022-37061,9.8,0.93519,0,144.7595
CVE-2024-8503,9.8,0.93176,0,144.588
CVE-2025-61932,9.8,0.13063,1,144.5315
CVE-2021-28310,7.8,0.52966,1,144.483
CVE-2014-9163,9.8,0.12835,1,144.4175
CVE-2024-30051,7.8,0.52304,1,144.152
CVE-2025-54948,9.4,0.20122,1,144.061
CVE-2020-17463,9.8,0.11837,1,143.9185
CVE-2024-9680,9.8,0.11747,1,143.8735
CVE-2025-5777,7.5,0.57437,1,143.7185
CVE-2025-32463,9.3,0.21128,1,143.564
CVE-2019-2215,7.8,0.51016,1,143.50799999999998
CVE-2020-29574,9.8,0.11009,1,143.5045
CVE-2019-1297,8.8,0.30838,1,143.41899999999998
CVE-2025-33053,8.8,0.30792,1,143.39600000000002
CVE-2025-1974,9.8,0.90653,0,143.3265
CVE-2024-9379,6.5,0.76486,1,143.243
CVE-2023-5631,6.1,0.84417,1,143.20850000000002
CVE-2023-6448,9.8,0.10256,1,143.128
CVE-2022-20701,10.0,0.06078,1,143.039
CVE-2018-8406,7.8,0.4999,1,142.995
CVE-2018-8405,7.8,0.4999,1,142.995
CVE-2018-0151,9.8,0.09651,1,142.8255
CVE-2020-27930,7.8,0.49327,1,142.6635
CVE-2019-5825,6.5,0.74939,1,142.46949999999998
CVE-2020-13965,6.1,0.82687,1,142.3435
CVE-2024-50379,9.8,0.88429,0,142.2145
CVE-2020-1472,5.5,0.9438,1,142.19
CVE-2022-31199,9.8,0.08052,1,142.026
CVE-2025-42599,9.8,0.08014,1,142.007
CVE-2020-4429,9.8,0.88002,0,142.001
CVE-2015-2546,8.2,0.39933,1,141.9665
CVE-2024-24576,10.0,0.83876,0,141.938
CVE-2019-1405,7.8,0.47692,1,141.846
CVE-2020-8467,8.8,0.27584,1,141.792
CVE-2016-1010,8.8,0.27399,1,141.6995
CVE-2018-17480,8.8,0.27293,1,141.6465
CVE-2024-7965,8.8,0.27075,1,141.5375
CVE-2024-8069,8.0,0.43007,1,141.5035
CVE-2024-30040,8.8,0.27006,1,141.503
CVE-2019-6693,6.5,0.72474,1,141.237
CVE-2021-27877,8.2,0.38316,1,141.15800000000002
CVE-2018-8589,7.8,0.46257,1,141.1285
CVE-2014-2817,8.8,0.26216,1,141.108
CVE-2023-33009,9.8,0.06166,1,141.083
CVE-2025-20333,9.9,0.04049,1,141.0245
CVE-2022-20703,10.0,0.02001,1,141.0005
CVE-2023-33010,9.8,0.05845,1,140.9225
CVE-2011-1823,7.8,0.45789,1,140.8945
CVE-2014-8439,8.8,0.25743,1,140.8715
CVE-2025-20337,10.0,0.01508,1,140.754
CVE-2024-40766,9.8,0.05502,1,140.751
CVE-2020-16017,9.6,0.0934,1,140.67000000000002
CVE-2016-7892,8.8,0.25263,1,140.63150000000002
CVE-2020-8195,6.5,0.70871,1,140.4355
CVE-2019-15752,7.8,0.44567,1,140.2835
CVE-2022-38181,8.8,0.24547,1,140.2735
CVE-2023-23752,5.3,0.94517,1,140.2585
CVE-2023-36844,5.3,0.94302,1,140.151
CVE-2023-36846,5.3,0.94278,1,140.139
CVE-2021-26085,5.3,0.94206,1,140.103
CVE-2021-26086,5.3,0.94189,1,140.0945
CVE-2023-36847,5.3,0.9412,1,140.06
CVE-2025-6543,9.8,0.03642,1,139.821
CVE-2022-26925,8.1,0.37425,1,139.7125
CVE-2016-0151,7.8,0.43395,1,139.6975
CVE-2017-6743,8.8,0.22769,1,139.3845
CVE-2021-37973,9.6,0.06664,1,139.332
CVE-2023-32046,7.8,0.42658,1,139.329
CVE-2015-2502,8.8,0.22563,1,139.2815
CVE-2024-21410,9.8,0.02521,1,139.2605
CVE-2010-0738,5.3,0.92398,1,139.199
CVE-2023-28206,8.6,0.26311,1,139.15550000000002
CVE-2021-21148,8.8,0.22298,1,139.149
CVE-2021-27104,9.8,0.02266,1,139.133
CVE-2024-8877,9.8,0.82236,0,139.118
CVE-2021-27103,9.8,0.0213,1,139.065
CVE-2019-11001,7.2,0.53929,1,138.9645
CVE-2025-25181,5.8,0.81691,1,138.84550000000002
CVE-2017-6739,8.8,0.21614,1,138.80700000000002
CVE-2017-6737,8.8,0.21614,1,138.80700000000002
CVE-2017-6738,8.8,0.21614,1,138.80700000000002
CVE-2013-0431,5.3,0.91587,1,138.7935
CVE-2025-21042,8.8,0.21583,1,138.79149999999998
CVE-2023-41993,8.8,0.21526,1,138.763
CVE-2019-12815,9.8,0.81512,0,138.756
CVE-2021-33742,7.5,0.47281,1,138.6405
CVE-2021-27101,9.8,0.01047,1,138.5235
CVE-2021-1870,9.8,0.00914,1,138.457
CVE-2025-4427,5.3,0.90713,1,138.35649999999998
CVE-2025-10585,9.8,0.00604,1,138.302
CVE-2021-1871,9.8,0.00546,1,138.273
CVE-2022-22587,9.8,0.00342,1,138.171
CVE-2021-21973,5.3,0.90336,1,138.168
CVE-2022-26486,9.6,0.04334,1,138.167
CVE-2022-26500,8.8,0.20116,1,138.058
CVE-2024-5274,9.6,0.03827,1,137.9135
CVE-2024-11667,7.5,0.43991,1,136.9955
CVE-2024-7971,9.6,0.01668,1,136.834
CVE-2014-0130,7.5,0.43668,1,136.834
CVE-2022-3075,9.6,0.01343,1,136.6715
CVE-2025-2783,8.3,0.27196,1,136.598
CVE-2023-43770,6.1,0.71049,1,136.5245
CVE-2021-34486,7.8,0.3699,1,136.495
CVE-2023-6345,9.6,0.00924,1,136.462
CVE-2024-4947,9.6,0.00832,1,136.416
CVE-2024-25735,9.1,0.90611,0,136.3055
CVE-2024-4671,9.6,0.0061,1,136.305
CVE-2023-2136,9.6,0.0048,1,136.24
CVE-2016-4655,5.5,0.8229,1,136.14499999999998
CVE-2021-38646,7.8,0.36255,1,136.1275
CVE-2022-4135,9.6,0.00125,1,136.0625
CVE-2021-26857,7.8,0.3581,1,135.905
CVE-2017-11292,8.8,0.15796,1,135.898
CVE-2024-43461,8.8,0.15745,1,135.8725
CVE-2013-3896,5.5,0.81736,1,135.868
CVE-2024-8957,7.2,0.47707,1,135.8535
CVE-2025-53690,9.0,0.11548,1,135.774
CVE-2014-4077,7.8,0.35224,1,135.612
CVE-2020-4006,9.1,0.09161,1,135.5805
CVE-2024-40890,8.8,0.14993,1,135.4965
CVE-2020-6572,8.8,0.14975,1,135.4875
CVE-2020-5741,7.2,0.46954,1,135.477
CVE-2024-37383,6.1,0.68876,1,135.438
CVE-2020-24363,8.8,0.14804,1,135.402
CVE-2024-32735,9.8,0.74678,0,135.339
CVE-2024-25641,9.1,0.88576,0,135.288
CVE-2017-6740,8.8,0.14309,1,135.15449999999998
CVE-2014-2120,6.1,0.68269,1,135.1345
CVE-2021-28550,8.8,0.14246,1,135.123
CVE-2023-49606,9.8,0.74245,0,135.1225
CVE-2023-29360,8.4,0.2211,1,135.055
CVE-2023-2033,8.8,0.14076,1,135.038
CVE-2025-27920,7.2,0.46075,1,135.0375
CVE-2025-30154,8.6,0.17943,1,134.9715
CVE-2016-3715,5.5,0.79798,1,134.899
CVE-2025-12480,9.1,0.07432,1,134.716
CVE-2013-3900,5.5,0.79411,1,134.7055
CVE-2021-21193,8.8,0.13371,1,134.6855
CVE-2017-16651,7.8,0.33353,1,134.6765
CVE-2025-8876,8.8,0.13349,1,134.6745
CVE-2024-38213,6.5,0.59323,1,134.6615
CVE-2016-3718,5.5,0.79254,1,134.627
CVE-2025-3928,8.8,0.13115,1,134.5575
CVE-2019-1132,7.8,0.32968,1,134.48399999999998
CVE-2021-21206,8.8,0.1293,1,134.465
CVE-2023-21674,8.8,0.12848,1,134.424
CVE-2016-9563,6.5,0.58435,1,134.2175
CVE-2018-8639,7.8,0.32434,1,134.21699999999998
CVE-2016-3393,7.8,0.3242,1,134.21
CVE-2024-8504,8.8,0.92338,0,134.16899999999998
CVE-2020-8468,8.8,0.12136,1,134.06799999999998
CVE-2023-25279,9.8,0.72097,0,134.0485
CVE-2020-3569,8.6,0.16091,1,134.0455
CVE-2023-47211,9.1,0.86057,0,134.0285
CVE-2019-1322,7.8,0.32009,1,134.0045
CVE-2020-16013,8.8,0.11904,1,133.952
CVE-2021-30657,5.5,0.77641,1,133.8205
CVE-2015-2360,8.8,0.1155,1,133.775
CVE-2024-26169,7.8,0.31483,1,133.7415
CVE-2017-6744,8.8,0.11481,1,133.7405
CVE-2019-1253,7.8,0.3141,1,133.70499999999998
CVE-2015-2387,7.8,0.31208,1,133.60399999999998
CVE-2020-3566,8.6,0.15096,1,133.548
CVE-2018-0158,8.6,0.1498,1,133.49
CVE-2025-21043,8.8,0.10199,1,133.0995
CVE-2019-9875,8.8,0.10082,1,133.041
CVE-2018-19320,7.8,0.3001,1,133.005
CVE-2024-20353,8.6,0.13952,1,132.976
CVE-2021-38648,7.8,0.29808,1,132.904
CVE-2024-43572,7.8,0.29663,1,132.8315
CVE-2022-23176,8.8,0.09569,1,132.7845
CVE-2021-27878,8.8,0.09504,1,132.752
CVE-2018-19321,7.8,0.29464,1,132.732
CVE-2020-0683,7.8,0.29402,1,132.701
CVE-2018-6882,6.1,0.63278,1,132.639
CVE-2023-32049,8.8,0.09063,1,132.5315
CVE-2019-8506,8.8,0.08363,1,132.1815
CVE-2019-8720,8.8,0.07842,1,131.921
CVE-2021-33739,8.4,0.15832,1,131.916
CVE-2022-1364,8.8,0.07757,1,131.8785
CVE-2020-0968,7.5,0.3344,1,131.72
CVE-2018-0155,8.6,0.11218,1,131.609
CVE-2019-1069,7.8,0.27207,1,131.6035
CVE-2021-20022,7.2,0.38903,1,131.4515
CVE-2021-36955,7.8,0.26462,1,131.231
CVE-2025-61884,7.5,0.32305,1,131.1525
CVE-2019-15271,8.8,0.05878,1,130.939
CVE-2025-0411,7.0,0.41581,1,130.7905
CVE-2022-26485,8.8,0.05512,1,130.756
CVE-2021-22017,5.3,0.75512,1,130.756
CVE-2017-0001,7.8,0.25434,1,130.71699999999998
CVE-2008-3431,8.8,0.05378,1,130.689
CVE-2020-1631,8.8,0.05297,1,130.6485
CVE-2025-11371,7.5,0.30979,1,130.4895
CVE-2022-22620,8.8,0.04943,1,130.4715
CVE-2024-4761,8.8,0.04812,1,130.406
CVE-2017-6742,8.8,0.04809,1,130.40449999999998
CVE-2023-5217,8.8,0.04616,1,130.308
